GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
339229,176.77707254112062,0.5203893659385112,0.1741046511260264,2.9889458011194945,0.0027994178474762153,0.008908697851773506
339230,179.26965477437054,0.5528283871325197,0.16695623002339158,3.311217479306194,0.0009289098534535765,0.003449038091097073
339231,271.0143638119069,-0.4175687578617718,0.21525789844426452,-1.9398533613849733,0.052397513456371676,0.1037389457532731
9146,494.98988833114214,0.6257900824563827,0.14914660597470109,4.195805049445993,2.719040524991535e-05,0.00015390795424480386
6182,1109.2263865063026,0.17034292782497615,0.13681458977734198,1.2450640542225773,0.21310820587700885,0.31974872739048366
1468,2204.205689335395,0.9758003596354816,0.16647795347683514,5.861438942852341,4.588732049213193e-09,6.4474589552236e-08
105371929,8.015179770500326,0.9863034930559672,0.44744206825695615,2.20431551485131,0.02750216258469506,0.061281542645812544
105376789,385.349287879369,-0.06969909006660056,0.33105094077113906,-0.21053886723368262,0.833247119729203,0.8856691591491097
2642,1595.4738755132016,0.8923798468160828,0.21606916281006824,4.130065740109862,3.626595166914082e-05,0.00019898767351827145
348262,462.1247208750411,0.5533505313215168,0.19666249466894953,2.8137064581276445,0.004897392638295214,0.014373627256762792
116729,3.668974067494201,0.6670789141452002,0.5247696186991004,1.2711843261789493,0.20366308127394295,0.30877008838909603
5034,32259.23503167373,0.7841551154710351,0.10549760547660121,7.432918613920165,1.0622726653500062e-13,4.166511160913452e-12
396,1583.225620509376,0.7968046179686892,0.19400797852882043,4.107071389594019,4.007074093376936e-05,0.0002170213341619126
10189,251.98755004358975,0.26236091335065687,0.11548721618088668,2.2717745048051303,0.023100133495841113,0.05309275945829514
51529,825.0485664788731,0.24863616809429379,0.14176366664260892,1.7538779433598746,0.07945142374153741,0.14535598292480548
5833,3100.7421731656304,0.5346194935626671,0.15677555021591938,3.410094831919655,0.0006494029477203783,0.002523056604723906
256933,10.641922957209987,2.820755505229339,0.4454958008628237,6.331721869804786,2.424402247438041e-10,4.5114610136734704e-09
